customer_id,age,purchase_amount_usd,review_rating,previous_purchases,size_encoded,subscription_status_encoded,discount_applied_encoded,promo_code_used_encoded,frequency_of_purchases_encoded,vital_stages_encoded,season_encoded,gender,item_purchased,category,location,color,shipping_type,payment_method
-0.9758912541677354,0.4230769230769231,-0.14285714285714285,0.6153846153846151,0.44,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,12,0,25,4,2,1
-0.975378302128751,-0.07692307692307693,-0.11904761904761904,-0.769230769230769,0.52,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1,16,1,27,14,5,1
-0.9748653500897666,0.9230769230769231,-0.7142857142857143,0.6923076923076917,0.36,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1,9,1,29,9,3,3
-0.9743523980507822,0.19230769230769232,-0.7619047619047619,0.0,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,1,19,18,5,3
-0.973839446011798,0.5769230769230769,-0.023809523809523808,0.769230769230769,-0.72,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1,19,1,44,7,0,2
-0.9733264939728136,-0.07692307692307693,-0.9523809523809523,-0.846153846153846,0.04,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1,24,1,1,8,2,2
-0.9728135419338292,-0.5769230769230769,-0.8571428571428571,0.1538461538461536,0.4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,19,1,23,15,3,2
-0.9723005898948448,0.11538461538461539,0.8095238095238095,0.3846153846153845,0.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,4,3,30,3,3,3
-0.9717876378558605,-0.15384615384615385,-0.7619047619047619,-0.5384615384615384,0.96,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1,10,3,39,10,0,2
-0.9712746858168761,-0.11538461538461539,0.30952380952380953,0.769230769230769,0.84,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1,0,0,23,3,5,2
-0.9707617337778918,-0.8846153846153846,0.09523809523809523,0.5384615384615384,-0.32,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,4,3,47,23,5,3
-0.9702487817389074,0.9615384615384616,-0.14285714285714285,0.3846153846153845,0.16,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,9,1,24,4,2,5
-0.969735829699923,0.7307692307692307,0.4523809523809524,0.6923076923076917,-0.84,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1,1,0,17,24,4,3
-0.9692228776609387,0.23076923076923078,-0.5476190476190477,0.2307692307692306,-0.32,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1,23,1,11,3,1,1
-0.9687099256219543,0.4230769230769231,0.19047619047619047,0.769230769230769,-0.16,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1,15,0,42,14,5,2
-0.96819697358297,-0.5384615384615384,-0.9285714285714286,0.07692307692307664,0.24,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,20,2,23,11,2,2
-0.9676840215439856,-0.4230769230769231,0.4523809523809524,-0.769230769230769,0.72,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1,22,0,2,10,0,2
-0.9671710695050013,0.8076923076923077,0.5476190476190477,0.8461538461538457,-0.28,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1,3,2,0,8,4,3
-0.9666581174660169,0.8076923076923077,-0.5714285714285714,0.8461538461538457,0.76,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1,0,0,29,17,0,5
-0.9661451654270325,-0.5,0.8095238095238095,0.769230769230769,-0.88,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1,2,1,37,11,0,5
-0.9656322133880482,0.038461538461538464,-0.6428571428571429,0.5384615384615384,0.96,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1,4,3,6,7,5,3
-0.9651192613490639,0.5,-0.3333333333333333,0.1538461538461536,-0.16,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1,7,0,43,19,3,1
-0.9646063093100795,0.15384615384615385,0.23809523809523808,0.5384615384615384,-0.8,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1,1,0,41,5,1,1
-0.9640933572710951,-0.8461538461538461,-0.7380952380952381,0.3846153846153845,0.28,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1,1,0,0,11,1,3
-0.9635804052321107,-0.3076923076923077,-0.2857142857142857,-0.6153846153846154,0.36,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1,5,1,45,6,1,0
-0.9630674531931265,-1.0,-0.8095238095238095,-0.6153846153846154,-0.16,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1,5,1,9,13,5,0
-0.9625545011541421,0.15384615384615385,0.5952380952380952,-0.769230769230769,0.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,13,1,10,20,2,0
-0.9620415491151577,0.19230769230769232,-0.047619047619047616,0.6153846153846151,-0.88,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1,6,0,13,22,1,1
-0.9615285970761733,0.7692307692307693,0.5952380952380952,-0.769230769230769,-0.16,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1,15,0,43,2,2,2
-0.9610156450371891,0.23076923076923078,-0.40476190476190477,0.3846153846153845,0.28,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1,8,0,7,20,2,5
-0.9605026929982047,-0.8461538461538461,-0.16666666666666666,-0.3076923076923079,0.44,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,5,1,7,6,3,3
-0.9599897409592203,0.23076923076923078,0.7380952380952381,0.769230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,19,1,26,12,2,5
-0.9594767889202359,-0.23076923076923078,0.8571428571428571,-0.846153846153846,0.72,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1,10,3,14,13,0,0
-0.9589638368812516,-0.9615384615384616,0.2857142857142857,-0.3076923076923079,-0.04,3.0,1.0,1.0,1.0,3.0,0.0,2.0,1,14,2,31,2,5,2
-0.9584508848422673,0.8846153846153846,0.8571428571428571,-0.846153846153846,0.44,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,17,2,45,12,1,2
-0.9579379328032829,-0.9615384615384616,-0.7619047619047619,0.2307692307692306,-0.16,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1,13,1,9,13,0,2
-0.9574249807642985,-0.3076923076923077,-0.47619047619047616,0.3076923076923072,0.36,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1,5,1,42,21,4,0
-0.9569120287253142,0.3076923076923077,-0.6666666666666666,0.5384615384615384,0.68,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,4,3,2,15,4,0
-0.9563990766863298,0.34615384615384615,0.8333333333333334,0.6153846153846151,-0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,22,0,30,4,3,3
-0.9558861246473455,-0.7692307692307693,-0.4523809523809524,0.0,0.88,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,1,27,16,0,1
-0.9553731726083611,0.3076923076923077,-0.16666666666666666,0.0,0.76,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1,17,2,34,8,0,3
-0.9548602205693768,-0.4230769230769231,-0.30952380952380953,-0.15384615384615394,0.4,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1,24,1,49,14,2,2
-0.9543472685303924,0.11538461538461539,0.5476190476190477,-0.07692307692307697,-0.4,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1,10,3,4,16,3,1
-0.953834316491408,-0.7307692307692307,-0.2857142857142857,-0.6153846153846154,0.16,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1,8,0,39,22,1,2
-0.9533213644524237,0.0,0.9285714285714286,0.6923076923076917,-0.28,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1,15,0,39,8,4,2
-0.9528084124134394,0.6538461538461539,0.6428571428571429,0.5384615384615384,-0.48,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1,10,3,42,13,0,5
-0.952295460374455,-0.2692307692307692,0.047619047619047616,0.6153846153846151,0.84,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1,23,1,8,17,4,2
-0.9517825083354706,0.5384615384615384,0.38095238095238093,0.6923076923076917,0.12,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,19,1,27,19,2,2
-0.9512695562964862,-0.2692307692307692,0.9523809523809523,0.07692307692307664,0.92,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1,20,2,24,16,2,4
-0.950756604257502,-0.46153846153846156,0.30952380952380953,-0.07692307692307697,0.72,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,6,0,7,6,1,5
-0.9502436522185176,-0.8846153846153846,0.7619047619047619,0.8461538461538457,0.48,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1,17,2,45,20,5,1
-0.9497307001795332,-0.9230769230769231,0.16666666666666666,-0.846153846153846,-0.2,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1,11,1,31,20,3,0
-0.9492177481405488,-0.6923076923076923,-0.47619047619047616,0.0,0.32,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1,9,1,24,9,1,3
-0.9487047961015646,0.6923076923076923,0.9047619047619048,-0.769230769230769,0.24,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,22,0,40,12,1,1
-0.9481918440625802,-0.6538461538461539,0.5952380952380952,0.6923076923076917,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,3,33,23,1,2
-0.9476788920235958,0.2692307692307692,0.16666666666666666,0.8461538461538457,0.4,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1,21,1,35,22,3,2
-0.9471659399846114,0.38461538461538464,0.6904761904761905,0.2307692307692306,-0.12,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1,3,2,47,18,3,5
-0.9466529879456271,0.4230769230769231,-0.8571428571428571,0.5384615384615384,-0.96,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1,22,0,28,16,0,4
-0.9461400359066428,0.9615384615384616,0.8571428571428571,-0.07692307692307697,-0.84,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1,0,0,31,4,3,0
-0.9456270838676584,0.7692307692307693,-0.5952380952380952,0.0,0.24,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,10,3,22,23,4,2
-0.945114131828674,-0.6153846153846154,0.16666666666666666,-0.4615384615384615,0.84,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1,20,2,19,13,3,4
-0.9446011797896897,1.0,0.4523809523809524,-0.23076923076923092,0.28,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1,21,1,25,17,3,0
-0.9440882277507053,0.5384615384615384,0.5952380952380952,-0.846153846153846,0.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,24,1,0,22,3,0
-0.943575275711721,0.46153846153846156,-0.8095238095238095,0.2307692307692306,0.04,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,0,0,31,1,4,5
-0.9430623236727366,-0.6923076923076923,0.35714285714285715,0.9999999999999997,-0.64,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1,1,0,20,17,2,2
-0.9425493716337523,-0.2692307692307692,0.11904761904761904,0.4615384615384612,0.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6,0,8,18,2,4
-0.9420364195947679,0.0,-0.14285714285714285,-0.4615384615384615,-0.2,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1,8,0,29,12,3,4
-0.9415234675557835,1.0,0.8333333333333334,0.0,-0.64,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1,4,3,20,2,5,1
-0.9410105155167992,0.34615384615384615,0.8095238095238095,0.07692307692307664,0.92,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1,19,1,49,7,4,3
-0.9404975634778149,0.4230769230769231,0.6190476190476191,-0.23076923076923092,-0.52,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1,17,2,45,2,2,5
-0.9399846114388305,0.23076923076923078,-0.6666666666666666,0.6923076923076917,0.16,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,14,2,40,24,1,1
-0.9394716593998461,0.23076923076923078,-0.35714285714285715,0.8461538461538457,0.08,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1,23,1,16,14,0,1
-0.9389587073608617,-0.23076923076923078,0.38095238095238093,0.4615384615384612,0.76,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1,4,3,49,14,1,1
-0.9384457553218774,0.7692307692307693,0.5714285714285714,0.2307692307692306,0.28,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1,8,0,47,18,1,0
-0.9379328032828931,-0.9615384615384616,0.2857142857142857,0.3846153846153845,-0.56,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,18,1,45,13,4,1
-0.9374198512439087,-0.15384615384615385,-0.47619047619047616,0.8461538461538457,0.76,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,46,3,0,1
-0.9369068992049243,0.5,0.6904761904761905,-0.4615384615384615,0.84,2.0,1.0,1.0,1.0,0.0,1.0,3.0,1,23,1,17,3,2,1
-0.9363939471659399,0.0,0.6190476190476191,-0.4615384615384615,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1,23,1,27,7,3,4
-0.9358809951269557,0.19230769230769232,-0.14285714285714285,-0.07692307692307697,0.8,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1,18,1,4,9,3,5
-0.9353680430879713,-0.038461538461538464,-0.5714285714285714,0.1538461538461536,0.92,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1,18,1,23,16,5,1
-0.9348550910489869,-0.7692307692307693,0.6904761904761905,0.8461538461538457,0.04,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,23,1,23,7,3,2
-0.9343421390100025,-0.9230769230769231,-0.6666666666666666,0.769230769230769,-0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,15,0,4,6,4,2
-0.9338291869710182,-0.7692307692307693,0.16666666666666666,0.3846153846153845,0.96,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1,5,1,37,13,0,4
-0.9333162349320339,0.0,-0.5,0.0,-0.48,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1,15,0,16,22,3,4
-0.9328032828930495,-0.6153846153846154,-0.7380952380952381,0.1538461538461536,0.84,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1,19,1,18,9,4,2
-0.9322903308540651,-0.5384615384615384,-0.047619047619047616,0.769230769230769,0.68,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1,0,0,30,14,0,4
-0.9317773788150808,0.3076923076923077,0.11904761904761904,-0.923076923076923,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1,23,1,25,22,3,5
-0.9312644267760964,-0.038461538461538464,0.8095238095238095,0.923076923076923,0.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1,8,0,42,7,5,1
-0.9307514747371121,-0.038461538461538464,0.5,0.3076923076923072,-0.52,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1,14,2,15,17,1,4
-0.9302385226981277,-0.19230769230769232,0.6190476190476191,-0.3076923076923079,-0.84,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1,2,1,39,23,2,3
-0.9297255706591434,0.9230769230769231,-0.40476190476190477,0.769230769230769,0.52,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1,20,2,5,21,2,4
-0.929212618620159,0.9230769230769231,-0.7380952380952381,0.5384615384615384,0.68,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1,19,1,9,12,5,0
-0.9286996665811746,0.19230769230769232,0.8333333333333334,0.07692307692307664,0.2,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1,4,3,8,23,5,5
-0.9281867145421903,0.7307692307692307,-0.7619047619047619,0.1538461538461536,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1,16,1,32,24,0,2
-0.927673762503206,0.46153846153846156,-0.3333333333333333,0.923076923076923,0.8,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1,6,0,45,21,2,4
-0.9271608104642216,-0.2692307692307692,-0.047619047619047616,-0.4615384615384615,0.32,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1,10,3,26,22,2,2
-0.9266478584252372,-0.5384615384615384,-0.2857142857142857,-0.769230769230769,0.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1,4,3,24,0,5,4
-0.9261349063862528,-0.9615384615384616,-0.40476190476190477,-0.3846153846153845,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1,17,2,29,19,1,1
-0.9256219543472686,-0.7692307692307693,0.8333333333333334,0.6153846153846151,0.76,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1,12,0,24,20,4,3
-0.9251090023082842,0.3076923076923077,-0.7142857142857143,0.2307692307692306,-0.16,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1,19,1,5,1,4,5
-0.9245960502692998,0.7307692307692307,0.09523809523809523,-0.15384615384615394,0.24,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,17,2,11,17,0,0
-0.9240830982303154,-0.2692307692307692,0.7142857142857143,-0.846153846153846,0.88,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1,6,0,49,7,5,3
-0.9235701461913312,-0.23076923076923078,0.38095238095238093,-0.3846153846153845,-0.44,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1,13,1,7,23,2,4
-0.9230571941523468,-0.34615384615384615,0.8571428571428571,0.923076923076923,-0.32,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1,3,2,4,5,4,3
-0.9225442421133624,-0.6153846153846154,-0.30952380952380953,0.6153846153846151,-0.88,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1,22,0,33,21,3,5
-0.922031290074378,-0.5384615384615384,0.5952380952380952,0.4615384615384612,0.68,0.0,1.0,1.0,1.0,4.0,1.0,2.0,1,16,1,39,3,1,5
-0.9215183380353937,0.9615384615384616,-0.11904761904761904,-0.3846153846153845,-0.12,1.0,1.0,1.0,1.0,4.0,2.0,0.0,1,9,1,32,12,4,3
-0.9210053859964094,-0.11538461538461539,0.9047619047619048,-0.07692307692307697,-0.16,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1,5,1,35,4,3,5
-0.920492433957425,0.7307692307692307,0.40476190476190477,0.4615384615384612,-0.16,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,21,1,18,13,2,0
-0.9199794819184406,-0.34615384615384615,-0.8095238095238095,0.2307692307692306,0.6,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1,18,1,24,10,4,3
-0.9194665298794563,-0.3076923076923077,0.19047619047619047,-0.5384615384615384,-0.96,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1,8,0,44,24,3,0
-0.9189535778404719,-0.7307692307692307,0.30952380952380953,0.3076923076923072,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1,16,1,6,20,4,0
-0.9184406258014876,0.5384615384615384,-0.7857142857142857,0.07692307692307664,0.56,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1,6,0,28,4,5,0
-0.9179276737625032,-0.6538461538461539,-0.8809523809523809,0.6923076923076917,0.36,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1,6,0,42,14,2,5
-0.9174147217235189,0.8076923076923077,-0.2619047619047619,-0.5384615384615384,0.16,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,0,0,33,13,1,5
-0.9169017696845345,0.38461538461538464,0.3333333333333333,-0.5384615384615384,0.24,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,22,0,4,21,5,4
-0.9163888176455501,0.38461538461538464,0.16666666666666666,-0.23076923076923092,-0.68,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1,19,1,45,17,4,3
